query	target	qlen	tlen	bits	evalue
MW514556~NA-C_16	LC456843~NA-C_23	479	510	65	4.411E-13
MW514556~NA-C_16	AB558146~NA-C_30	479	524	65	4.411E-13
MW514556~NA-C_16	NM_124173~NA-C_15/C_16	479	511	64	8.961E-13
MW514556~NA-C_16	DQ335782~NA-C_23	479	520	64	8.961E-13
MW514556~NA-C_16	NM_117621~NA-C_15/C_16	479	513	63	1.820E-12
MW514556~NA-C_16	DQ335780~NA-C_2	479	520	60	1.524E-11
MW514556~NA-C_16	NM_001341032.1~NA-C_15/C_16	479	485	56	2.582E-10
MW514556~NA-C_16	AB223043~NA-C_22	479	501	56	2.582E-10
AOG74849.1~NA-cycloartane	AOG74849.1~NA-cycloartane	485	485	988	0.000E+00
AOG74849.1~NA-cycloartane	KU878866~NA-unknown_regioselectivity	485	485	988	0.000E+00
AOG74849.1~NA-cycloartane	AOG74847.1~NA-C_28	485	480	652	8.347E-212
AOG74849.1~NA-cycloartane	KU878864~NA-C_28	485	480	652	8.347E-212
AOG74849.1~NA-cycloartane	CBN88268.1~NA-C_28	485	479	604	3.351E-195
AOG74849.1~NA-cycloartane	DQ335781~NA-C_28	485	479	604	3.351E-195
AOG74849.1~NA-cycloartane	OP821088~NA-C_28	485	479	602	1.648E-194
AOG74849.1~NA-cycloartane	AFZ40058.1~NA-C_28	485	477	600	8.099E-194
AOG74849.1~NA-cycloartane	JQ958968~NA-C_28	485	477	600	8.099E-194
AOG74849.1~NA-cycloartane	NP_001268115.1~NA-C_28	485	480	600	8.099E-194
AOG74849.1~NA-cycloartane	AB619802~NA-C_28	485	480	600	8.099E-194
AOG74849.1~NA-cycloartane	OQ107260~NA-C_28	485	480	597	8.827E-193
AOG74849.1~NA-cycloartane	AOG74831.1~NA-C_28	485	482	591	1.048E-190
AOG74849.1~NA-cycloartane	AZS32333.1~NA-C_28	485	497	591	1.048E-190
AOG74849.1~NA-cycloartane	MG708188~NA-C_28	485	497	591	1.048E-190
AOG74849.1~NA-cycloartane	NP_001268076.1~NA-C_28	485	480	584	2.758E-188
AOG74849.1~NA-cycloartane	AB619803~NA-C_28	485	480	584	2.758E-188
AOG74849.1~NA-cycloartane	BAP59952.1~NA-C_28	485	481	584	2.758E-188
AOG74849.1~NA-cycloartane	BAW34647.1~NA-C_28/C_22	485	481	581	3.005E-187
AOG74849.1~NA-cycloartane	AEX07772.1~NA-C_28	485	480	579	1.476E-186
AOG74849.1~NA-cycloartane	JN565975~NA-C_28	485	480	579	1.476E-186
AOG74849.1~NA-cycloartane	AEX07773~NA-C_28	485	480	579	1.476E-186
AOG74849.1~NA-cycloartane	AHL46848.1~NA-C_28	485	481	579	1.476E-186
AOG74849.1~NA-cycloartane	A0A3Q7HBJ5.1~NA-C_28	485	476	578	3.273E-186
AOG74849.1~NA-cycloartane	QIH97367.1~NA-C_28	485	477	578	3.273E-186
AOG74849.1~NA-cycloartane	AZS32332.1~NA-C_28	485	480	576	1.608E-185
AOG74849.1~NA-cycloartane	MG708187~NA-C_28	485	480	576	1.608E-185
AOG74849.1~NA-cycloartane	APG38190.1~NA-C_16	485	495	574	7.901E-185
AOG74849.1~NA-cycloartane	KY047600~NA-C_16	485	495	574	7.901E-185
AOG74849.1~NA-cycloartane	AFZ40057.1~NA-C_28	485	478	573	1.751E-184
AOG74849.1~NA-cycloartane	JQ958967~NA-C_28	485	478	573	1.751E-184
AOG74849.1~NA-cycloartane	K4CEE8.1~NA-C_28	485	482	572	3.882E-184
AOG74849.1~NA-cycloartane	AOG74832.1~NA-C_28	485	481	569	4.227E-183
AOG74849.1~NA-cycloartane	ANY30854.1~NA-C_28	485	483	568	9.368E-183
AOG74849.1~NA-cycloartane	KT150521~NA-C_28	485	481	567	2.076E-182
AOG74849.1~NA-cycloartane	ALO23117.1~NA-C_28	485	481	567	2.076E-182
AOG74849.1~NA-cycloartane	ANY30853.1~NA-C_28	485	483	562	1.110E-180
AOG74849.1~NA-cycloartane	KX343075~NA-C_28	485	483	562	1.110E-180
AOG74849.1~NA-cycloartane	APZ88353.1~NA-C_28	485	481	559	1.208E-179
AOG74849.1~NA-cycloartane	APZ88353.1~NA-C_28	485	481	559	1.208E-179
AOG74849.1~NA-cycloartane	AFO63032.1~NA-C_28	485	481	557	5.935E-179
AOG74849.1~NA-cycloartane	AOG74836.1~NA-C_28	485	479	552	3.172E-177
AOG74849.1~NA-cycloartane	KF318733~NA-C_28	485	487	551	7.029E-177
AOG74849.1~NA-cycloartane	AHF22088.1~NA-C_28	485	487	551	7.029E-177
AOG74849.1~NA-cycloartane	KF309251~NA-C_3	485	474	517	3.911E-165
AOG74849.1~NA-cycloartane	AHF22083.1~Positive_Control-C_3	485	474	517	3.911E-165
AOG74849.1~NA-cycloartane	BAU61505.1~NA-C_16/C_22/C_28	485	473	512	2.084E-163
AOG74849.1~NA-cycloartane	LC106013~NA-C_16/C_22/C_28	485	473	512	2.084E-163
AOG74849.1~NA-cycloartane	OQ107248~NA-C_16	485	501	504	1.205E-160
AOG74849.1~NA-cycloartane	Q9LVY7.1~NA-C_28	485	477	497	3.145E-158
AOG74849.1~NA-cycloartane	NM_123002~NA-C_28	485	477	497	3.145E-158
AOG74849.1~NA-cycloartane	ALR73781.1~NA-Unkown	485	475	486	1.969E-154
AOG74849.1~NA-cycloartane	JN604536~NA-C_12	485	486	486	1.969E-154
AOG74849.1~NA-cycloartane	AXU93523.1~NA-C_3	485	473	484	9.650E-154
AOG74849.1~NA-cycloartane	ALR73782.1~NA-C_28	485	475	483	2.136E-153
AOG74849.1~NA-cycloartane	JX036031~NA-C_6	485	469	479	5.127E-152
AOG74849.1~NA-cycloartane	AFO63031~NA-C_6	485	469	479	5.127E-152
AOG74849.1~NA-cycloartane	AFO63031.1~NA-C_6	485	469	479	5.127E-152
AOG74849.1~NA-cycloartane	KU878851~NA-C_6	485	477	466	1.566E-147
AOG74849.1~NA-cycloartane	AOG74834.1~NA-C_6	485	477	466	1.566E-147
AOG74849.1~NA-cycloartane	AOG74838.1~NA-C_28/C_16	485	481	444	6.035E-140
AOG74849.1~NA-cycloartane	MG708191~NA-C_2	485	485	428	1.970E-134
AOG74849.1~NA-cycloartane	KU878852~NA-C_2	485	475	418	5.483E-131
AOG74849.1~NA-cycloartane	KC963423~NA-C_16	485	478	417	1.212E-130
AOG74849.1~NA-cycloartane	OP821089~NA-C_2	485	473	416	2.678E-130
AOG74849.1~NA-cycloartane	OP821090~NA-C_2	485	473	415	5.917E-130
AOG74849.1~NA-cycloartane	MF120282~NA-C_2	485	476	385	1.247E-119
AOG74849.1~NA-cycloartane	NA~Kt_2465-unknown	485	461	239	1.026E-69
AOG74849.1~NA-cycloartane	AB433179~NA-C_11	485	493	230	1.138E-66
AOG74849.1~NA-cycloartane	X87367~NA-C_3	485	472	218	1.278E-62
AOG74849.1~NA-cycloartane	NA~Kt_444-unknown	485	428	212	1.340E-60
AOG74849.1~NA-cycloartane	AB035868~NA-C_6	485	465	190	3.189E-53
AOG74849.1~NA-cycloartane	AB087801~NA-Baeyer_Villiger/C_6	485	465	188	1.484E-52
AOG74849.1~NA-cycloartane	LC456845~NA-C_7	485	494	181	3.194E-50
AOG74849.1~NA-cycloartane	LC456844~NA-C_19/C_5/C_19	485	494	178	3.177E-49
AOG74849.1~NA-cycloartane	KM655862~NA-C_11/C_20	485	474	175	3.150E-48
AOG74849.1~NA-cycloartane	Csa1G044890~NA-C_11/C_20	485	474	175	3.150E-48
AOG74849.1~NA-cycloartane	AB206579~NA-C_22	485	506	174	6.764E-48
AOG74849.1~NA-cycloartane	HQ128570~NA-C_11	485	473	173	1.452E-47
AOG74849.1~NA-cycloartane	KF318735~NA-C_16	485	475	160	2.869E-43
AOG74849.1~NA-cycloartane	NM_001308937~NA-C_19	485	463	142	2.248E-37
AOG74849.1~NA-cycloartane	NM_001344756.1~NA-C_7	485	477	142	2.248E-37
AOG74849.1~NA-cycloartane	NM_180821~NA-C_7	485	518	142	2.248E-37
AOG74849.1~NA-cycloartane	MW514556~NA-C_16	485	479	127	1.605E-32
AOG74849.1~NA-cycloartane	MW514551~NA-C_22	485	478	119	5.886E-30
AOG74849.1~NA-cycloartane	MW514550~NA-C_22	485	478	116	5.331E-29
AOG74849.1~NA-cycloartane	ON108678~NA-C_19	485	497	93	9.568E-22
AOG74849.1~NA-cycloartane	AY552551~NA-14α_demethylation	485	487	91	4.029E-21
AOG74849.1~NA-cycloartane	AB219423~NA-C_22	485	495	89	1.693E-20
AOG74849.1~NA-cycloartane	AB233425~NA-C_22	485	499	89	1.693E-20
AOG74849.1~NA-cycloartane	ON108670~NA-C_25/C_2	485	491	87	7.099E-20
AOG74849.1~NA-cycloartane	AEY75217~NA-C_12	485	505	87	7.099E-20
AOG74849.1~NA-cycloartane	ON108677~NA-C_7/C_28	485	491	86	1.453E-19
AOG74849.1~NA-cycloartane	ON108679~NA-C_1	485	489	82	2.536E-18
AOG74849.1~NA-cycloartane	DQ335790~NA-C_24	485	514	81	5.178E-18
AOG74849.1~NA-cycloartane	KF906538~NA-C_24	485	525	81	5.178E-18
AOG74849.1~NA-cycloartane	KF906539~NA-C_24	485	524	80	1.057E-17
AOG74849.1~NA-cycloartane	KF906536~NA-C_24	485	510	79	2.157E-17
AOG74849.1~NA-cycloartane	KF906537~NA-C_24	485	510	79	2.157E-17
AOG74849.1~NA-cycloartane	LC456843~NA-C_23	485	510	78	4.398E-17
AOG74849.1~NA-cycloartane	LC143440~NA-C_21	485	511	77	8.968E-17
AOG74849.1~NA-cycloartane	MN621244~NA-C_29	485	513	77	8.968E-17
AOG74849.1~NA-cycloartane	AB437320~NA-C_24	485	514	77	8.968E-17
AOG74849.1~NA-cycloartane	MF596155~NA-C_24	485	519	77	8.968E-17
AOG74849.1~NA-cycloartane	KF906535~NA-C_24	485	510	75	3.724E-16
AOG74849.1~NA-cycloartane	AB223043~NA-C_22	485	501	74	7.584E-16
AOG74849.1~NA-cycloartane	DQ680852~NA-C_12/C_13/C_16	485	490	73	1.544E-15
AOG74849.1~NA-cycloartane	ON108669~NA-C_19	485	493	73	1.544E-15
AOG74849.1~NA-cycloartane	MN621245~NA-C_29	485	514	73	1.544E-15
AOG74849.1~NA-cycloartane	AF135485~NA-C_24	485	513	71	6.396E-15
AOG74849.1~NA-cycloartane	MK803264~NA-C_21	485	501	70	1.301E-14
AOG74849.1~NA-cycloartane	MK829814~NA-C_29	485	511	70	1.301E-14
AOG74849.1~NA-cycloartane	NM_124173~NA-C_15/C_16	485	511	70	1.301E-14
AOG74849.1~NA-cycloartane	MK803271~NA-C_23/C_24/C_25	485	512	70	1.301E-14
AOG74849.1~NA-cycloartane	NM_001341032.1~NA-C_15/C_16	485	485	68	5.380E-14
AOG74849.1~NA-cycloartane	MN621243~NA-C_29	485	511	68	5.380E-14
AOG74849.1~NA-cycloartane	KF906540~NA-C_24	485	512	68	5.380E-14
AOG74849.1~NA-cycloartane	NM_117621~NA-C_15/C_16	485	513	68	5.380E-14
AOG74849.1~NA-cycloartane	OQ107266~NA-C_23	485	507	66	2.222E-13
AOG74849.1~NA-cycloartane	KM655856~NA-C_25	485	508	66	2.222E-13
AOG74849.1~NA-cycloartane	NA~Kt_281-unknown	485	520	65	4.514E-13
AOG74849.1~NA-cycloartane	DQ335780~NA-C_2	485	520	65	4.514E-13
AOG74849.1~NA-cycloartane	AB558153~NA-C_30	485	523	65	4.514E-13
AOG74849.1~NA-cycloartane	KF460438~NA-C_28	485	496	64	9.169E-13
AOG74849.1~NA-cycloartane	DQ335782~NA-C_23	485	520	63	1.862E-12
AOG74849.1~NA-cycloartane	NM_123623~NA-C_23	485	497	59	3.159E-11
AOG74849.1~NA-cycloartane	AB223041~NA-C_26	485	515	58	6.408E-11
AOG74849.1~NA-cycloartane	KT150517~NA-C_23	485	520	55	5.342E-10
AOG74849.1~NA-cycloartane	AB558147~NA-C_29	485	524	54	1.083E-09
AOG74849.1~NA-cycloartane	AB558146~NA-C_30	485	524	53	2.194E-09
AOG74849.1~NA-cycloartane	AB558145~NA-C_22	485	528	46	3.067E-07
X87367~NA-C_3	X87367~NA-C_3	472	472	947	3.104E-314
X87367~NA-C_3	AB206579~NA-C_22	472	506	355	1.574E-109
X87367~NA-C_3	AB087801~NA-Baeyer_Villiger/C_6	472	465	296	2.655E-89
X87367~NA-C_3	AB035868~NA-C_6	472	465	293	2.817E-88
X87367~NA-C_3	NA~Kt_2465-unknown	472	461	278	3.744E-83
X87367~NA-C_3	NA~Kt_444-unknown	472	428	262	1.066E-77
X87367~NA-C_3	HQ128570~NA-C_11	472	473	251	5.893E-74
X87367~NA-C_3	KM655862~NA-C_11/C_20	472	474	251	5.893E-74
X87367~NA-C_3	Csa1G044890~NA-C_11/C_20	472	474	251	5.893E-74
X87367~NA-C_3	Q9LVY7.1~NA-C_28	472	477	249	2.819E-73
X87367~NA-C_3	NM_123002~NA-C_28	472	477	249	2.819E-73
X87367~NA-C_3	OQ107260~NA-C_28	472	480	245	6.440E-72
X87367~NA-C_3	ALR73782.1~NA-C_28	472	475	243	3.076E-71
X87367~NA-C_3	NP_001268115.1~NA-C_28	472	480	243	3.076E-71
X87367~NA-C_3	AB619802~NA-C_28	472	480	243	3.076E-71
X87367~NA-C_3	BAU61505.1~NA-C_16/C_22/C_28	472	473	240	3.207E-70
X87367~NA-C_3	LC106013~NA-C_16/C_22/C_28	472	473	240	3.207E-70
X87367~NA-C_3	K4CEE8.1~NA-C_28	472	482	239	7.003E-70
X87367~NA-C_3	NM_001344756.1~NA-C_7	472	477	238	1.529E-69
X87367~NA-C_3	AB433179~NA-C_11	472	493	238	1.529E-69
X87367~NA-C_3	NM_180821~NA-C_7	472	518	238	1.529E-69
X87367~NA-C_3	MW514556~NA-C_16	472	479	235	1.590E-68
X87367~NA-C_3	ALR73781.1~NA-Unkown	472	475	234	3.471E-68
X87367~NA-C_3	KF318735~NA-C_16	472	475	234	3.471E-68
X87367~NA-C_3	BAP59952.1~NA-C_28	472	481	233	7.573E-68
X87367~NA-C_3	AFZ40057.1~NA-C_28	472	478	231	3.603E-67
X87367~NA-C_3	JQ958967~NA-C_28	472	478	231	3.603E-67
X87367~NA-C_3	AFZ40058.1~NA-C_28	472	477	229	1.713E-66
X87367~NA-C_3	JQ958968~NA-C_28	472	477	229	1.713E-66
X87367~NA-C_3	AEX07772.1~NA-C_28	472	480	229	1.713E-66
X87367~NA-C_3	NP_001268076.1~NA-C_28	472	480	229	1.713E-66
X87367~NA-C_3	AB619803~NA-C_28	472	480	229	1.713E-66
X87367~NA-C_3	JN565975~NA-C_28	472	480	229	1.713E-66
X87367~NA-C_3	AEX07773~NA-C_28	472	480	229	1.713E-66
X87367~NA-C_3	AZS32333.1~NA-C_28	472	497	229	1.713E-66
X87367~NA-C_3	MG708188~NA-C_28	472	497	229	1.713E-66
X87367~NA-C_3	QIH97367.1~NA-C_28	472	477	228	3.735E-66
X87367~NA-C_3	OP821088~NA-C_28	472	479	228	3.735E-66
X87367~NA-C_3	JX036031~NA-C_6	472	469	227	8.141E-66
X87367~NA-C_3	AFO63031~NA-C_6	472	469	227	8.141E-66
X87367~NA-C_3	AFO63031.1~NA-C_6	472	469	227	8.141E-66
X87367~NA-C_3	MW514551~NA-C_22	472	478	227	8.141E-66
X87367~NA-C_3	AXU93523.1~NA-C_3	472	473	226	1.774E-65
X87367~NA-C_3	BAW34647.1~NA-C_28/C_22	472	481	226	1.774E-65
X87367~NA-C_3	DQ335781~NA-C_28	472	479	224	8.422E-65
X87367~NA-C_3	CBN88268.1~NA-C_28	472	479	223	1.834E-64
X87367~NA-C_3	AZS32332.1~NA-C_28	472	480	223	1.834E-64
X87367~NA-C_3	MG708187~NA-C_28	472	480	223	1.834E-64
X87367~NA-C_3	AOG74849.1~NA-cycloartane	472	485	222	3.995E-64
X87367~NA-C_3	KU878866~NA-unknown_regioselectivity	472	485	222	3.995E-64
X87367~NA-C_3	MW514550~NA-C_22	472	478	220	1.893E-63
X87367~NA-C_3	KF318733~NA-C_28	472	487	220	1.893E-63
X87367~NA-C_3	AHF22088.1~NA-C_28	472	487	220	1.893E-63
X87367~NA-C_3	AHL46848.1~NA-C_28	472	481	219	4.121E-63
X87367~NA-C_3	AOG74847.1~NA-C_28	472	480	218	8.968E-63
X87367~NA-C_3	KU878864~NA-C_28	472	480	218	8.968E-63
X87367~NA-C_3	AOG74831.1~NA-C_28	472	482	218	8.968E-63
X87367~NA-C_3	AOG74832.1~NA-C_28	472	481	217	1.951E-62
X87367~NA-C_3	KT150521~NA-C_28	472	481	216	4.244E-62
X87367~NA-C_3	ALO23117.1~NA-C_28	472	481	216	4.244E-62
X87367~NA-C_3	KU878851~NA-C_6	472	477	214	2.007E-61
X87367~NA-C_3	AOG74834.1~NA-C_6	472	477	214	2.007E-61
X87367~NA-C_3	LC456845~NA-C_7	472	494	213	4.363E-61
X87367~NA-C_3	APZ88353.1~NA-C_28	472	481	212	9.482E-61
X87367~NA-C_3	APZ88353.1~NA-C_28	472	481	212	9.482E-61
X87367~NA-C_3	KF309251~NA-C_3	472	474	211	2.060E-60
X87367~NA-C_3	AHF22083.1~Positive_Control-C_3	472	474	211	2.060E-60
X87367~NA-C_3	AFO63032.1~NA-C_28	472	481	211	2.060E-60
X87367~NA-C_3	ANY30853.1~NA-C_28	472	483	211	2.060E-60
X87367~NA-C_3	KX343075~NA-C_28	472	483	211	2.060E-60
X87367~NA-C_3	A0A3Q7HBJ5.1~NA-C_28	472	476	210	4.476E-60
X87367~NA-C_3	OQ107248~NA-C_16	472	501	210	4.476E-60
X87367~NA-C_3	KC963423~NA-C_16	472	478	205	2.159E-58
X87367~NA-C_3	AOG74836.1~NA-C_28	472	479	205	2.159E-58
X87367~NA-C_3	AOG74838.1~NA-C_28/C_16	472	481	205	2.159E-58
X87367~NA-C_3	ANY30854.1~NA-C_28	472	483	205	2.159E-58
X87367~NA-C_3	APG38190.1~NA-C_16	472	495	205	2.159E-58
X87367~NA-C_3	KY047600~NA-C_16	472	495	205	2.159E-58
X87367~NA-C_3	JN604536~NA-C_12	472	486	202	2.204E-57
X87367~NA-C_3	LC456844~NA-C_19/C_5/C_19	472	494	201	4.778E-57
X87367~NA-C_3	OP821090~NA-C_2	472	473	198	4.862E-56
X87367~NA-C_3	OP821089~NA-C_2	472	473	196	2.280E-55
X87367~NA-C_3	MG708191~NA-C_2	472	485	196	2.280E-55
X87367~NA-C_3	KU878852~NA-C_2	472	475	188	1.092E-52
X87367~NA-C_3	MF120282~NA-C_2	472	476	179	1.105E-49
X87367~NA-C_3	NM_001308937~NA-C_19	472	463	175	2.375E-48
X87367~NA-C_3	KF906540~NA-C_24	472	512	96	1.004E-22
X87367~NA-C_3	KF906535~NA-C_24	472	510	88	3.204E-20
X87367~NA-C_3	LC456843~NA-C_23	472	510	88	3.204E-20
X87367~NA-C_3	AF135485~NA-C_24	472	513	88	3.204E-20
X87367~NA-C_3	DQ335790~NA-C_24	472	514	88	3.204E-20
X87367~NA-C_3	KF906536~NA-C_24	472	510	87	6.571E-20
X87367~NA-C_3	KF906537~NA-C_24	472	510	87	6.571E-20
X87367~NA-C_3	AB437320~NA-C_24	472	514	86	1.347E-19
X87367~NA-C_3	KF906539~NA-C_24	472	524	86	1.347E-19
X87367~NA-C_3	KF906538~NA-C_24	472	525	86	1.347E-19
X87367~NA-C_3	MF596155~NA-C_24	472	519	84	5.650E-19
X87367~NA-C_3	MN621245~NA-C_29	472	514	83	1.156E-18
X87367~NA-C_3	DQ335780~NA-C_2	472	520	83	1.156E-18
X87367~NA-C_3	AB219423~NA-C_22	472	495	80	9.886E-18
X87367~NA-C_3	MN621244~NA-C_29	472	513	80	9.886E-18
X87367~NA-C_3	NA~Kt_281-unknown	472	520	80	9.886E-18
X87367~NA-C_3	MK829814~NA-C_29	472	511	79	2.020E-17
X87367~NA-C_3	NM_124173~NA-C_15/C_16	472	511	79	2.020E-17
X87367~NA-C_3	MN621243~NA-C_29	472	511	78	4.124E-17
X87367~NA-C_3	MK803264~NA-C_21	472	501	77	8.419E-17
X87367~NA-C_3	MK803271~NA-C_23/C_24/C_25	472	512	77	8.419E-17
X87367~NA-C_3	AEY75217~NA-C_12	472	505	76	1.718E-16
X87367~NA-C_3	KM655856~NA-C_25	472	508	76	1.718E-16
X87367~NA-C_3	NM_123623~NA-C_23	472	497	75	3.504E-16
X87367~NA-C_3	KT150517~NA-C_23	472	520	74	7.145E-16
X87367~NA-C_3	OQ107266~NA-C_23	472	507	73	1.456E-15
X87367~NA-C_3	LC143440~NA-C_21	472	511	70	1.231E-14
X87367~NA-C_3	AB558147~NA-C_29	472	524	70	1.231E-14
X87367~NA-C_3	DQ335782~NA-C_23	472	520	69	2.505E-14
X87367~NA-C_3	AB558145~NA-C_22	472	528	69	2.505E-14
X87367~NA-C_3	KF460438~NA-C_28	472	496	68	5.098E-14
X87367~NA-C_3	AB558153~NA-C_30	472	523	68	5.098E-14
X87367~NA-C_3	AB223041~NA-C_26	472	515	67	1.037E-13
X87367~NA-C_3	ON108670~NA-C_25/C_2	472	491	66	2.110E-13
X87367~NA-C_3	AB233425~NA-C_22	472	499	66	2.110E-13
X87367~NA-C_3	ON108669~NA-C_19	472	493	65	4.289E-13
X87367~NA-C_3	ON108678~NA-C_19	472	497	65	4.289E-13
X87367~NA-C_3	AB558146~NA-C_30	472	524	65	4.289E-13
X87367~NA-C_3	NM_001341032.1~NA-C_15/C_16	472	485	64	8.719E-13
X87367~NA-C_3	NM_117621~NA-C_15/C_16	472	513	64	8.719E-13
X87367~NA-C_3	ON108677~NA-C_7/C_28	472	491	63	1.772E-12
KU878852~NA-C_2	KU878852~NA-C_2	475	475	998	0.000E+00
KU878852~NA-C_2	OP821090~NA-C_2	475	473	682	2.231E-222
KU878852~NA-C_2	OP821089~NA-C_2	475	473	679	2.437E-221
KU878852~NA-C_2	MG708191~NA-C_2	475	485	651	1.195E-211
KU878852~NA-C_2	MF120282~NA-C_2	475	476	497	2.085E-158
KU878852~NA-C_2	AOG74831.1~NA-C_28	475	482	486	1.309E-154
KU878852~NA-C_2	AEX07772.1~NA-C_28	475	480	485	2.898E-154
KU878852~NA-C_2	JN565975~NA-C_28	475	480	485	2.898E-154
KU878852~NA-C_2	AEX07773~NA-C_28	475	480	485	2.898E-154
KU878852~NA-C_2	AOG74836.1~NA-C_28	475	479	484	6.417E-154
KU878852~NA-C_2	OP821088~NA-C_28	475	479	484	6.417E-154
KU878852~NA-C_2	ANY30854.1~NA-C_28	475	483	480	1.542E-152
KU878852~NA-C_2	AZS32333.1~NA-C_28	475	497	480	1.542E-152
KU878852~NA-C_2	MG708188~NA-C_28	475	497	480	1.542E-152
KU878852~NA-C_2	ANY30853.1~NA-C_28	475	483	478	7.557E-152
KU878852~NA-C_2	KX343075~NA-C_28	475	483	478	7.557E-152
KU878852~NA-C_2	AFZ40058.1~NA-C_28	475	477	475	8.199E-151
KU878852~NA-C_2	JQ958968~NA-C_28	475	477	475	8.199E-151
KU878852~NA-C_2	AHL46848.1~NA-C_28	475	481	473	4.018E-150
KU878852~NA-C_2	OQ107260~NA-C_28	475	480	472	8.893E-150
KU878852~NA-C_2	A0A3Q7HBJ5.1~NA-C_28	475	476	471	1.969E-149
KU878852~NA-C_2	QIH97367.1~NA-C_28	475	477	471	1.969E-149
KU878852~NA-C_2	NP_001268115.1~NA-C_28	475	480	471	1.969E-149
KU878852~NA-C_2	AB619802~NA-C_28	475	480	471	1.969E-149
KU878852~NA-C_2	AFZ40057.1~NA-C_28	475	478	469	9.645E-149
KU878852~NA-C_2	JQ958967~NA-C_28	475	478	469	9.645E-149
KU878852~NA-C_2	K4CEE8.1~NA-C_28	475	482	469	9.645E-149
KU878852~NA-C_2	AZS32332.1~NA-C_28	475	480	468	2.135E-148
KU878852~NA-C_2	MG708187~NA-C_28	475	480	468	2.135E-148
KU878852~NA-C_2	CBN88268.1~NA-C_28	475	479	467	4.725E-148
KU878852~NA-C_2	DQ335781~NA-C_28	475	479	467	4.725E-148
KU878852~NA-C_2	AOG74847.1~NA-C_28	475	480	466	1.046E-147
KU878852~NA-C_2	KU878864~NA-C_28	475	480	466	1.046E-147
KU878852~NA-C_2	BAW34647.1~NA-C_28/C_22	475	481	464	5.123E-147
KU878852~NA-C_2	NP_001268076.1~NA-C_28	475	480	462	2.509E-146
KU878852~NA-C_2	AB619803~NA-C_28	475	480	462	2.509E-146
KU878852~NA-C_2	APZ88353.1~NA-C_28	475	481	459	2.720E-145
KU878852~NA-C_2	APZ88353.1~NA-C_28	475	481	459	2.720E-145
KU878852~NA-C_2	BAP59952.1~NA-C_28	475	481	459	2.720E-145
KU878852~NA-C_2	AOG74832.1~NA-C_28	475	481	456	2.947E-144
KU878852~NA-C_2	KF318733~NA-C_28	475	487	456	2.947E-144
KU878852~NA-C_2	AHF22088.1~NA-C_28	475	487	456	2.947E-144
KU878852~NA-C_2	AFO63032.1~NA-C_28	475	481	454	1.443E-143
KU878852~NA-C_2	KT150521~NA-C_28	475	481	447	3.745E-141
KU878852~NA-C_2	ALO23117.1~NA-C_28	475	481	447	3.745E-141
KU878852~NA-C_2	OQ107248~NA-C_16	475	501	430	2.720E-135
KU878852~NA-C_2	KF309251~NA-C_3	475	474	423	7.029E-133
KU878852~NA-C_2	AHF22083.1~Positive_Control-C_3	475	474	423	7.029E-133
KU878852~NA-C_2	JX036031~NA-C_6	475	469	417	8.207E-131
KU878852~NA-C_2	AFO63031~NA-C_6	475	469	417	8.207E-131
KU878852~NA-C_2	AFO63031.1~NA-C_6	475	469	417	8.207E-131
KU878852~NA-C_2	KU878851~NA-C_6	475	477	417	8.207E-131
KU878852~NA-C_2	AOG74834.1~NA-C_6	475	477	417	8.207E-131
KU878852~NA-C_2	AXU93523.1~NA-C_3	475	473	413	1.960E-129
KU878852~NA-C_2	APG38190.1~NA-C_16	475	495	411	9.573E-129
KU878852~NA-C_2	KY047600~NA-C_16	475	495	411	9.573E-129
KU878852~NA-C_2	ALR73782.1~NA-C_28	475	475	410	2.116E-128
KU878852~NA-C_2	AOG74849.1~NA-cycloartane	475	485	407	2.284E-127
KU878852~NA-C_2	KU878866~NA-unknown_regioselectivity	475	485	407	2.284E-127
KU878852~NA-C_2	Q9LVY7.1~NA-C_28	475	477	406	5.047E-127
KU878852~NA-C_2	NM_123002~NA-C_28	475	477	406	5.047E-127
KU878852~NA-C_2	BAU61505.1~NA-C_16/C_22/C_28	475	473	402	1.203E-125
KU878852~NA-C_2	LC106013~NA-C_16/C_22/C_28	475	473	402	1.203E-125
KU878852~NA-C_2	ALR73781.1~NA-Unkown	475	475	400	5.875E-125
KU878852~NA-C_2	JN604536~NA-C_12	475	486	400	5.875E-125
KU878852~NA-C_2	AOG74838.1~NA-C_28/C_16	475	481	375	2.351E-116
KU878852~NA-C_2	KC963423~NA-C_16	475	478	344	1.053E-105
KU878852~NA-C_2	NA~Kt_2465-unknown	475	461	218	9.740E-63
KU878852~NA-C_2	NA~Kt_444-unknown	475	428	202	2.381E-57
KU878852~NA-C_2	AB433179~NA-C_11	475	493	199	2.422E-56
KU878852~NA-C_2	AB087801~NA-Baeyer_Villiger/C_6	475	465	192	5.381E-54
KU878852~NA-C_2	AB206579~NA-C_22	475	506	188	1.173E-52
KU878852~NA-C_2	X87367~NA-C_3	475	472	178	2.547E-49
KU878852~NA-C_2	KF318735~NA-C_16	475	475	178	2.547E-49
KU878852~NA-C_2	AB035868~NA-C_6	475	465	176	1.180E-48
KU878852~NA-C_2	LC456845~NA-C_7	475	494	175	2.537E-48
KU878852~NA-C_2	LC456844~NA-C_19/C_5/C_19	475	494	170	1.162E-46
KU878852~NA-C_2	HQ128570~NA-C_11	475	473	167	1.147E-45
